lat,lon,distance_km,v_zone
49.61573243243244,18.4711301537893,12.502,True
49.61573243243244,18.49201618454716,12.967,True
49.61573243243244,18.51290221530502,19.573,True
49.61573243243244,18.53378824606288,22.449,False
49.61573243243244,18.554674276820737,23.908,False
49.61573243243244,18.5755603075786,25.827,False
49.61573243243244,18.596446338336456,27.043,False
49.61573243243244,18.617332369094317,37.551,False
49.61573243243244,18.638218399852178,31.423,False
49.61573243243244,18.659104430610036,32.116,False
49.61573243243244,18.679990461367897,33.394,False
49.61573243243244,18.700876492125754,33.292,False
49.61573243243244,18.721762522883616,31.808,False
49.62924594594595,17.99075144635853,32.33,False
49.62924594594595,18.011637477116388,34.198,False
49.62924594594595,18.03252350787425,33.585,False
49.62924594594595,18.053409538632106,25.631,False
49.62924594594595,18.074295569389967,24.178,False
49.62924594594595,18.095181600147825,23.123,False
49.62924594594595,18.116067630905686,24.687,False
49.62924594594595,18.136953661663547,21.873,False
49.62924594594595,18.157839692421405,19.581,True
49.62924594594595,18.178725723179266,18.83,True
49.62924594594595,18.199611753937123,17.363,True
49.62924594594595,18.220497784694984,15.781,True
49.62924594594595,18.241383815452842,16.217,True
49.62924594594595,18.262269846210703,14.423,True
49.62924594594595,18.283155876968564,12.866,True
49.62924594594595,18.304041907726422,9.873,True
49.62924594594595,18.324927938484283,9.423,True
49.62924594594595,18.34581396924214,8.534,True
49.62924594594595,18.3667,7.268,True
49.62924594594595,18.387586030757863,10.327,True
49.62924594594595,18.40847206151572,9.978,True
49.62924594594595,18.42935809227358,12.121,True
49.62924594594595,18.45024412303144,11.105,True
49.62924594594595,18.4711301537893,10.793,True
49.62924594594595,18.49201618454716,12.541,True
49.62924594594595,18.51290221530502,24.135,False
49.62924594594595,18.53378824606288,21.853,False
49.62924594594595,18.554674276820737,21.844,False
49.62924594594595,18.5755603075786,21.918,False
49.62924594594595,18.596446338336456,24.926,False
49.62924594594595,18.617332369094317,27.502,False
49.62924594594595,18.638218399852178,33.57,False
49.62924594594595,18.659104430610036,29.513,False
49.62924594594595,18.679990461367897,31.61,False
49.62924594594595,18.700876492125754,30.994,False
49.62924594594595,18.721762522883616,29.353,False
49.62924594594595,18.742648553641473,32.302,False
49.64275945945946,17.99075144635853,34.071,False
49.64275945945946,18.011637477116388,35.014,False
49.64275945945946,18.03252350787425,32.317,False
49.64275945945946,18.053409538632106,26.613,False
49.64275945945946,18.074295569389967,25.854,False
49.64275945945946,18.095181600147825,22.736,False
49.64275945945946,18.116067630905686,23.548,False
49.64275945945946,18.136953661663547,18.296,True
49.64275945945946,18.157839692421405,16.787,True
49.64275945945946,18.178725723179266,18.03,True
49.64275945945946,18.199611753937123,16.671,True
49.64275945945946,18.220497784694984,13.746,True
49.64275945945946,18.241383815452842,14.822,True
49.64275945945946,18.262269846210703,12.523,True
49.64275945945946,18.283155876968564,9.951,True
49.64275945945946,18.304041907726422,10.674,True
49.64275945945946,18.324927938484283,7.703,True
49.64275945945946,18.34581396924214,7.655,True
49.64275945945946,18.3667,5.726,True
49.64275945945946,18.387586030757863,6.753,True
49.64275945945946,18.40847206151572,8.4,True
49.64275945945946,18.42935809227358,8.706,True
49.64275945945946,18.45024412303144,8.695,True
49.64275945945946,18.4711301537893,10.631,True
49.64275945945946,18.49201618454716,13.291,True
49.64275945945946,18.51290221530502,19.21,True
49.64275945945946,18.53378824606288,19.026,True
49.64275945945946,18.554674276820737,20.32,False
49.64275945945946,18.5755603075786,20.314,False
49.64275945945946,18.596446338336456,25.892,False
49.64275945945946,18.617332369094317,25.309,False
49.64275945945946,18.638218399852178,28.865,False
49.64275945945946,18.659104430610036,27.916,False
49.64275945945946,18.679990461367897,29.568,False
49.64275945945946,18.700876492125754,29.078,False
49.64275945945946,18.721762522883616,31.377,False
49.64275945945946,18.742648553641473,32.511,False
49.65627297297298,17.99075144635853,35.743,False
49.65627297297298,18.011637477116388,32.683,False
49.65627297297298,18.03252350787425,30.689,False
49.65627297297298,18.053409538632106,30.163,False
49.65627297297298,18.074295569389967,25.454,False
49.65627297297298,18.095181600147825,24.906,False
49.65627297297298,18.116067630905686,21.196,False
49.65627297297298,18.136953661663547,19.601,True
49.65627297297298,18.157839692421405,18.318,True
49.65627297297298,18.178725723179266,16.589,True
49.65627297297298,18.199611753937123,15.273,True
49.65627297297298,18.220497784694984,12.697,True
49.65627297297298,18.241383815452842,10.299,True
49.65627297297298,18.262269846210703,8.775,True
49.65627297297298,18.283155876968564,8.3,True
49.65627297297298,18.304041907726422,7.02,True
49.65627297297298,18.324927938484283,6.03,True
49.65627297297298,18.34581396924214,5.797,True
49.65627297297298,18.3667,4.009,True
49.65627297297298,18.387586030757863,6.138,True
49.65627297297298,18.40847206151572,6.852,True
49.65627297297298,18.42935809227358,6.348,True
49.65627297297298,18.45024412303144,8.05,True
49.65627297297298,18.4711301537893,10.232,True
49.65627297297298,18.49201618454716,12.211,True
49.65627297297298,18.51290221530502,13.285,True
49.65627297297298,18.53378824606288,17.474,True
49.65627297297298,18.554674276820737,18.869,True
49.65627297297298,18.5755603075786,19.073,True
49.65627297297298,18.596446338336456,23.624,False
49.65627297297298,18.617332369094317,24.544,False
49.65627297297298,18.638218399852178,26.796,False
49.65627297297298,18.659104430610036,26.244,False
49.65627297297298,18.679990461367897,26.986,False
49.65627297297298,18.700876492125754,28.082,False
49.65627297297298,18.721762522883616,31.795,False
