scenario,trial,month,monthly_pl_kc
konzervativni,269,5,-429.32
konzervativni,269,6,-593.25
konzervativni,269,7,-364.74
konzervativni,269,8,-527.07
konzervativni,269,9,-609.74
konzervativni,269,10,-717.72
konzervativni,269,11,-668.86
konzervativni,269,12,-397.1
konzervativni,270,1,-800.0
konzervativni,270,2,-669.41
konzervativni,270,3,-679.57
konzervativni,270,4,-487.85
konzervativni,270,5,-501.61
konzervativni,270,6,-746.12
konzervativni,270,7,-371.91
konzervativni,270,8,-649.92
konzervativni,270,9,-44.26
konzervativni,270,10,-562.38
konzervativni,270,11,-554.25
konzervativni,270,12,-292.73
konzervativni,271,1,-800.0
konzervativni,271,2,-747.51
konzervativni,271,3,-575.9
konzervativni,271,4,-689.27
konzervativni,271,5,-588.14
konzervativni,271,6,-606.2
konzervativni,271,7,-233.46
konzervativni,271,8,-510.11
konzervativni,271,9,-675.21
konzervativni,271,10,-659.13
konzervativni,271,11,-535.95
konzervativni,271,12,-453.94
konzervativni,272,1,-800.0
konzervativni,272,2,-635.45
konzervativni,272,3,-483.61
konzervativni,272,4,-594.24
konzervativni,272,5,-605.76
konzervativni,272,6,-362.05
konzervativni,272,7,-567.19
konzervativni,272,8,-736.41
konzervativni,272,9,-312.77
konzervativni,272,10,-538.2
konzervativni,272,11,-556.75
konzervativni,272,12,-734.41
konzervativni,273,1,-800.0
konzervativni,273,2,-415.01
konzervativni,273,3,-740.33
konzervativni,273,4,-97.07
konzervativni,273,5,-533.11
konzervativni,273,6,-561.71
konzervativni,273,7,-521.08
konzervativni,273,8,-822.86
konzervativni,273,9,-704.83
konzervativni,273,10,-695.78
konzervativni,273,11,-678.69
konzervativni,273,12,-203.87
konzervativni,274,1,-803.25
konzervativni,274,2,-800.0
konzervativni,274,3,-800.0
konzervativni,274,4,-800.0
konzervativni,274,5,-636.65
konzervativni,274,6,-413.52
konzervativni,274,7,-528.75
konzervativni,274,8,-616.49
konzervativni,274,9,-667.46
konzervativni,274,10,-438.42
konzervativni,274,11,-601.04
konzervativni,274,12,-536.59
konzervativni,275,1,-799.41
konzervativni,275,2,-582.93
konzervativni,275,3,-450.12
konzervativni,275,4,-549.89
konzervativni,275,5,-296.05
konzervativni,275,6,-487.35
konzervativni,275,7,-489.97
konzervativni,275,8,-800.0
konzervativni,275,9,-44.96
konzervativni,275,10,-631.22
konzervativni,275,11,-677.93
konzervativni,275,12,-618.16
konzervativni,276,1,-800.0
konzervativni,276,2,-714.71
konzervativni,276,3,-795.23
konzervativni,276,4,-438.29
konzervativni,276,5,-426.04
konzervativni,276,6,-211.6
konzervativni,276,7,-465.23
konzervativni,276,8,-663.46
konzervativni,276,9,-315.68
konzervativni,276,10,-612.44
konzervativni,276,11,-655.86
konzervativni,276,12,-319.8
konzervativni,277,1,-662.76
konzervativni,277,2,-297.54
konzervativni,277,3,-800.0
konzervativni,277,4,-665.45
konzervativni,277,5,-654.97
konzervativni,277,6,-592.58
konzervativni,277,7,-644.88
konzervativni,277,8,-438.64
konzervativni,277,9,-526.76
konzervativni,277,10,-434.55
konzervativni,277,11,-673.7
konzervativni,277,12,-274.21
konzervativni,278,1,-800.0
konzervativni,278,2,-742.8
konzervativni,278,3,-391.52
konzervativni,278,4,-592.79
konzervativni,278,5,-668.52
konzervativni,278,6,-590.86
konzervativni,278,7,-703.34
konzervativni,278,8,-800.0
konzervativni,278,9,-478.33
konzervativni,278,10,-800.0
konzervativni,278,11,-643.51
konzervativni,278,12,-521.75
konzervativni,279,1,-494.61
konzervativni,279,2,-670.85
konzervativni,279,3,-323.2
konzervativni,279,4,-619.41
konzervativni,279,5,-675.35
konzervativni,279,6,-534.63
konzervativni,279,7,-604.0
konzervativni,279,8,-704.05
konzervativni,279,9,-448.32
konzervativni,279,10,-265.75
konzervativni,279,11,-415.94
konzervativni,279,12,-529.35
konzervativni,280,1,-631.33
konzervativni,280,2,-784.49
konzervativni,280,3,-705.75
konzervativni,280,4,-523.06
konzervativni,280,5,-779.19
konzervativni,280,6,-534.25
konzervativni,280,7,-532.66
konzervativni,280,8,-403.76
konzervativni,280,9,-242.68
konzervativni,280,10,-510.2
konzervativni,280,11,-373.31
konzervativni,280,12,-279.14
konzervativni,281,1,-717.68
konzervativni,281,2,-675.72
konzervativni,281,3,-438.96
konzervativni,281,4,-713.64
konzervativni,281,5,-583.66
konzervativni,281,6,-701.06
konzervativni,281,7,-524.49
konzervativni,281,8,-519.02
konzervativni,281,9,-371.93
konzervativni,281,10,-662.68
konzervativni,281,11,-762.55
konzervativni,281,12,-516.49
konzervativni,282,1,-800.0
konzervativni,282,2,-402.24
konzervativni,282,3,-800.0
konzervativni,282,4,-800.0
konzervativni,282,5,-687.2
konzervativni,282,6,-295.73
konzervativni,282,7,-512.25
konzervativni,282,8,-654.3
konzervativni,282,9,-457.36
konzervativni,282,10,-530.59
konzervativni,282,11,-364.96
konzervativni,282,12,-800.0
konzervativni,283,1,-702.67
konzervativni,283,2,-768.04
konzervativni,283,3,-672.85
konzervativni,283,4,-848.53
konzervativni,283,5,-576.3
konzervativni,283,6,-545.84
konzervativni,283,7,-748.4
konzervativni,283,8,-730.73
konzervativni,283,9,153.72
konzervativni,283,10,-549.37
konzervativni,283,11,-548.95
konzervativni,283,12,-443.44
konzervativni,284,1,-800.0
konzervativni,284,2,-776.28
konzervativni,284,3,-694.22
konzervativni,284,4,-808.0
konzervativni,284,5,-392.44
konzervativni,284,6,-331.37
konzervativni,284,7,-512.89
konzervativni,284,8,-463.12
konzervativni,284,9,-33.32
konzervativni,284,10,-800.0
konzervativni,284,11,-674.3
konzervativni,284,12,-395.68
konzervativni,285,1,-611.6
konzervativni,285,2,-578.8
konzervativni,285,3,-557.62
konzervativni,285,4,-610.54
konzervativni,285,5,-699.7
konzervativni,285,6,-251.39
konzervativni,285,7,-398.33
konzervativni,285,8,-438.21
konzervativni,285,9,-301.91
konzervativni,285,10,-800.0
konzervativni,285,11,-325.27
konzervativni,285,12,-485.09
konzervativni,286,1,-727.14
konzervativni,286,2,-800.0
konzervativni,286,3,-561.86
konzervativni,286,4,-376.43
konzervativni,286,5,-743.62
konzervativni,286,6,-247.56
konzervativni,286,7,-773.55
konzervativni,286,8,-720.2
konzervativni,286,9,-666.04
konzervativni,286,10,-564.73
konzervativni,286,11,-517.54
konzervativni,286,12,-149.37
konzervativni,287,1,-673.13
konzervativni,287,2,-611.39
konzervativni,287,3,-705.86
konzervativni,287,4,-762.24
konzervativni,287,5,-455.34
konzervativni,287,6,-545.79
konzervativni,287,7,-173.05
konzervativni,287,8,-315.9
konzervativni,287,9,-429.48
konzervativni,287,10,-674.7
konzervativni,287,11,-601.56
konzervativni,287,12,-464.58
konzervativni,288,1,-800.0
konzervativni,288,2,-797.05
konzervativni,288,3,-800.0
konzervativni,288,4,-582.66
konzervativni,288,5,-800.0
konzervativni,288,6,-549.85
konzervativni,288,7,-412.61
konzervativni,288,8,-304.83
konzervativni,288,9,-638.78
konzervativni,288,10,-518.67
konzervativni,288,11,-646.68
konzervativni,288,12,-107.16
konzervativni,289,1,-720.71
konzervativni,289,2,-705.75
konzervativni,289,3,-90.68
konzervativni,289,4,-577.93
konzervativni,289,5,-522.83
konzervativni,289,6,-553.06
konzervativni,289,7,-546.33
konzervativni,289,8,-581.22
konzervativni,289,9,56.93
konzervativni,289,10,118.28
konzervativni,289,11,-500.94
konzervativni,289,12,-638.35
konzervativni,290,1,-773.36
konzervativni,290,2,-800.0
konzervativni,290,3,-638.3
konzervativni,290,4,-734.95
konzervativni,290,5,-476.38
konzervativni,290,6,-350.95
konzervativni,290,7,-378.53
konzervativni,290,8,-503.5
konzervativni,290,9,-432.56
konzervativni,290,10,204.11
konzervativni,290,11,-762.51
konzervativni,290,12,-596.15
konzervativni,291,1,-800.0
konzervativni,291,2,-709.74
konzervativni,291,3,-733.07
konzervativni,291,4,-581.08
konzervativni,291,5,-608.15
konzervativni,291,6,-370.46
konzervativni,291,7,-789.91
konzervativni,291,8,-546.18
konzervativni,291,9,-347.78
konzervativni,291,10,-305.62
konzervativni,291,11,-727.58
konzervativni,291,12,-55.63
konzervativni,292,1,-758.01
konzervativni,292,2,-623.86
konzervativni,292,3,-472.02
konzervativni,292,4,-666.39
konzervativni,292,5,-512.01
konzervativni,292,6,-369.97
konzervativni,292,7,-377.2
konzervativni,292,8,-557.26
konzervativni,292,9,-281.53
konzervativni,292,10,-470.36
konzervativni,292,11,-564.98
konzervativni,292,12,-92.68
konzervativni,293,1,-800.0
konzervativni,293,2,-694.55
konzervativni,293,3,-688.56
konzervativni,293,4,-678.45
konzervativni,293,5,-702.52
konzervativni,293,6,-450.87
konzervativni,293,7,-619.07
konzervativni,293,8,-573.29
konzervativni,293,9,-407.6
konzervativni,293,10,-497.07
konzervativni,293,11,-514.01
konzervativni,293,12,-287.28
konzervativni,294,1,-800.0
konzervativni,294,2,-800.0
konzervativni,294,3,-800.0
konzervativni,294,4,-777.33
konzervativni,294,5,-662.63
konzervativni,294,6,-496.06
konzervativni,294,7,-337.95
konzervativni,294,8,-752.54
konzervativni,294,9,-415.9
konzervativni,294,10,-800.0
konzervativni,294,11,-790.23
konzervativni,294,12,-485.25
konzervativni,295,1,-674.61
konzervativni,295,2,-414.98
konzervativni,295,3,-478.95
konzervativni,295,4,-604.98
konzervativni,295,5,-800.0
konzervativni,295,6,-390.3
konzervativni,295,7,-118.75
konzervativni,295,8,-429.09
konzervativni,295,9,-433.29
konzervativni,295,10,-808.0
konzervativni,295,11,-683.3
konzervativni,295,12,-720.33
konzervativni,296,1,-805.88
konzervativni,296,2,-800.0
konzervativni,296,3,-453.74
konzervativni,296,4,-471.7
konzervativni,296,5,-520.55
konzervativni,296,6,-260.78
konzervativni,296,7,-599.57
konzervativni,296,8,-350.74
konzervativni,296,9,-286.02
konzervativni,296,10,-377.09
konzervativni,296,11,-607.92
konzervativni,296,12,-401.85
konzervativni,297,1,-800.0
konzervativni,297,2,-800.0
konzervativni,297,3,-623.61
konzervativni,297,4,-387.14
konzervativni,297,5,-685.43
konzervativni,297,6,3.97
konzervativni,297,7,-758.26
konzervativni,297,8,-668.75
konzervativni,297,9,-370.98
konzervativni,297,10,-676.25
konzervativni,297,11,-596.39
konzervativni,297,12,-434.68
konzervativni,298,1,-638.71
konzervativni,298,2,-704.43
konzervativni,298,3,-565.35
konzervativni,298,4,-680.86
konzervativni,298,5,-399.73
konzervativni,298,6,-466.66
konzervativni,298,7,-465.48
konzervativni,298,8,-498.62
konzervativni,298,9,-596.94
konzervativni,298,10,-391.52
konzervativni,298,11,-518.78
konzervativni,298,12,-521.66
konzervativni,299,1,-689.89
konzervativni,299,2,-800.0
konzervativni,299,3,-677.86
konzervativni,299,4,-579.17
konzervativni,299,5,-685.09
konzervativni,299,6,-489.79
konzervativni,299,7,-623.57
konzervativni,299,8,-595.25
konzervativni,299,9,-472.25
konzervativni,299,10,-671.52
konzervativni,299,11,-608.36
konzervativni,299,12,-456.03
konzervativni,300,1,-800.0
konzervativni,300,2,-800.0
konzervativni,300,3,-751.25
konzervativni,300,4,-647.37
konzervativni,300,5,-501.6
konzervativni,300,6,-566.87
konzervativni,300,7,-550.85
konzervativni,300,8,-800.0
konzervativni,300,9,-607.26
konzervativni,300,10,-323.32
konzervativni,300,11,-256.28
konzervativni,300,12,-623.24
konzervativni,301,1,-797.13
konzervativni,301,2,-800.0
konzervativni,301,3,-648.69
konzervativni,301,4,-582.32
konzervativni,301,5,-677.95
konzervativni,301,6,-302.93
konzervativni,301,7,-479.48
konzervativni,301,8,-377.62
konzervativni,301,9,-612.29
konzervativni,301,10,-190.4
konzervativni,301,11,-367.63
konzervativni,301,12,-318.94
konzervativni,302,1,-741.33
konzervativni,302,2,-564.78
konzervativni,302,3,-681.55
konzervativni,302,4,-575.58
konzervativni,302,5,-694.08
konzervativni,302,6,-149.27
konzervativni,302,7,-102.31
konzervativni,302,8,-800.0
konzervativni,302,9,-581.13
konzervativni,302,10,-279.19
konzervativni,302,11,-368.09
konzervativni,302,12,-676.72
konzervativni,303,1,-549.81
konzervativni,303,2,-632.18
konzervativni,303,3,-474.95
konzervativni,303,4,-868.0
konzervativni,303,5,-642.84
konzervativni,303,6,-461.35
konzervativni,303,7,-428.85
konzervativni,303,8,-528.54
konzervativni,303,9,90.64
konzervativni,303,10,-440.04
konzervativni,303,11,-596.41
konzervativni,303,12,-667.35
konzervativni,304,1,-583.03
konzervativni,304,2,-708.65
konzervativni,304,3,-371.88
konzervativni,304,4,-477.01
konzervativni,304,5,-800.0
konzervativni,304,6,-510.31
konzervativni,304,7,-665.73
konzervativni,304,8,-849.12
konzervativni,304,9,-650.9
konzervativni,304,10,-733.99
konzervativni,304,11,-521.23
konzervativni,304,12,-288.18
konzervativni,305,1,-693.28
konzervativni,305,2,-712.25
konzervativni,305,3,-701.32
konzervativni,305,4,-498.46
konzervativni,305,5,-513.71
konzervativni,305,6,-699.94
konzervativni,305,7,-668.6
konzervativni,305,8,-711.94
konzervativni,305,9,-693.84
konzervativni,305,10,-348.37
konzervativni,305,11,-387.99
konzervativni,305,12,-353.8
konzervativni,306,1,-800.0
konzervativni,306,2,-800.0
konzervativni,306,3,-250.67
konzervativni,306,4,-690.29
konzervativni,306,5,-516.12
konzervativni,306,6,-286.51
konzervativni,306,7,-331.04
konzervativni,306,8,-458.03
konzervativni,306,9,-525.06
konzervativni,306,10,-483.02
konzervativni,306,11,-553.32
konzervativni,306,12,-521.68
konzervativni,307,1,-800.0
konzervativni,307,2,-800.0
konzervativni,307,3,-687.09
konzervativni,307,4,-539.1
konzervativni,307,5,-494.59
konzervativni,307,6,-353.79
konzervativni,307,7,-568.94
konzervativni,307,8,-570.73
konzervativni,307,9,-717.76
konzervativni,307,10,-308.3
konzervativni,307,11,-306.65
konzervativni,307,12,-665.85
konzervativni,308,1,-517.46
konzervativni,308,2,-723.45
konzervativni,308,3,-597.03
konzervativni,308,4,-530.22
konzervativni,308,5,-676.55
konzervativni,308,6,-561.72
konzervativni,308,7,-624.32
konzervativni,308,8,-432.8
konzervativni,308,9,-609.38
konzervativni,308,10,-573.11
konzervativni,308,11,-692.54
konzervativni,308,12,-703.8
konzervativni,309,1,-800.0
konzervativni,309,2,-800.0
konzervativni,309,3,-509.11
konzervativni,309,4,-800.0
konzervativni,309,5,-670.17
konzervativni,309,6,-817.35
konzervativni,309,7,-339.59
konzervativni,309,8,-391.76
konzervativni,309,9,-288.07
konzervativni,309,10,-590.28
konzervativni,309,11,-490.67
konzervativni,309,12,-556.84
konzervativni,310,1,-800.0
konzervativni,310,2,-677.81
konzervativni,310,3,-393.37
konzervativni,310,4,-538.88
konzervativni,310,5,-814.74
konzervativni,310,6,-20.49
konzervativni,310,7,-538.88
konzervativni,310,8,-425.57
konzervativni,310,9,-712.31
konzervativni,310,10,-484.82
konzervativni,310,11,-623.0
konzervativni,310,12,-301.25
konzervativni,311,1,-800.0
konzervativni,311,2,-816.81
konzervativni,311,3,-621.07
konzervativni,311,4,-678.23
konzervativni,311,5,-744.11
konzervativni,311,6,-575.62
konzervativni,311,7,-133.51
konzervativni,311,8,-771.97
konzervativni,311,9,-484.41
konzervativni,311,10,-560.7
konzervativni,311,11,-339.12
konzervativni,311,12,-293.13
konzervativni,312,1,-651.24
konzervativni,312,2,-335.48
konzervativni,312,3,-714.76
konzervativni,312,4,-417.6
konzervativni,312,5,-412.63
konzervativni,312,6,-66.81
konzervativni,312,7,-411.53
konzervativni,312,8,-616.94
konzervativni,312,9,-240.83
konzervativni,312,10,-388.64
konzervativni,312,11,-551.76
konzervativni,312,12,-395.79
konzervativni,313,1,-749.82
konzervativni,313,2,-703.24
konzervativni,313,3,-610.93
konzervativni,313,4,-374.31
konzervativni,313,5,-800.0
konzervativni,313,6,-575.55
konzervativni,313,7,-826.41
konzervativni,313,8,-564.83
konzervativni,313,9,-697.12
konzervativni,313,10,-732.61
konzervativni,313,11,-581.2
konzervativni,313,12,-435.39
konzervativni,314,1,-800.0
konzervativni,314,2,-712.24
konzervativni,314,3,-712.37
konzervativni,314,4,-271.47
konzervativni,314,5,-576.08
konzervativni,314,6,-609.42
konzervativni,314,7,-724.48
konzervativni,314,8,-727.35
konzervativni,314,9,-640.36
konzervativni,314,10,-114.74
konzervativni,314,11,-719.94
konzervativni,314,12,-391.3
konzervativni,315,1,-653.68
konzervativni,315,2,-408.8
konzervativni,315,3,-485.87
konzervativni,315,4,-452.46
konzervativni,315,5,-658.12
konzervativni,315,6,-70.84
konzervativni,315,7,-633.16
konzervativni,315,8,-607.95
konzervativni,315,9,-354.63
konzervativni,315,10,-689.19
konzervativni,315,11,-516.85
konzervativni,315,12,-624.9
konzervativni,316,1,-808.0
konzervativni,316,2,-800.0
konzervativni,316,3,-818.21
konzervativni,316,4,-525.44
konzervativni,316,5,-726.96
konzervativni,316,6,-172.98
konzervativni,316,7,-668.66
konzervativni,316,8,-537.96
konzervativni,316,9,-800.0
konzervativni,316,10,-496.78
konzervativni,316,11,-331.74
konzervativni,316,12,-661.04
konzervativni,317,1,-351.48
konzervativni,317,2,-655.28
konzervativni,317,3,-770.31
konzervativni,317,4,-732.92
konzervativni,317,5,-431.5
konzervativni,317,6,-380.23
konzervativni,317,7,-303.06
konzervativni,317,8,-695.85
konzervativni,317,9,-698.79
konzervativni,317,10,-434.64
konzervativni,317,11,-800.0
konzervativni,317,12,-629.45
konzervativni,318,1,-808.0
konzervativni,318,2,-734.19
konzervativni,318,3,-815.37
konzervativni,318,4,-571.49
konzervativni,318,5,-632.34
konzervativni,318,6,-558.29
konzervativni,318,7,-608.21
konzervativni,318,8,-630.55
konzervativni,318,9,-792.27
konzervativni,318,10,-761.28
konzervativni,318,11,-781.77
konzervativni,318,12,-650.35
konzervativni,319,1,-726.81
konzervativni,319,2,-754.39
konzervativni,319,3,-766.19
konzervativni,319,4,-631.74
konzervativni,319,5,-601.16
konzervativni,319,6,-516.59
konzervativni,319,7,-501.54
konzervativni,319,8,-733.46
konzervativni,319,9,-487.37
konzervativni,319,10,-632.59
konzervativni,319,11,-692.93
konzervativni,319,12,-383.52
konzervativni,320,1,-568.87
konzervativni,320,2,-438.34
konzervativni,320,3,-318.29
konzervativni,320,4,-655.36
konzervativni,320,5,-481.77
konzervativni,320,6,-314.29
konzervativni,320,7,-480.13
konzervativni,320,8,-624.31
konzervativni,320,9,-130.0
konzervativni,320,10,-588.13
konzervativni,320,11,-556.99
konzervativni,320,12,-617.11
konzervativni,321,1,-570.71
konzervativni,321,2,-800.0
konzervativni,321,3,-712.19
konzervativni,321,4,-640.28
konzervativni,321,5,-634.22
konzervativni,321,6,-455.49
konzervativni,321,7,-611.01
konzervativni,321,8,-369.3
konzervativni,321,9,-576.03
konzervativni,321,10,-609.35
konzervativni,321,11,-662.18
konzervativni,321,12,-625.37
konzervativni,322,1,-800.0
konzervativni,322,2,-707.38
konzervativni,322,3,-357.96
konzervativni,322,4,-751.3
konzervativni,322,5,-805.89
konzervativni,322,6,-127.19
konzervativni,322,7,-725.97
konzervativni,322,8,-793.5
konzervativni,322,9,-386.45
konzervativni,322,10,-780.55
konzervativni,322,11,-588.45
konzervativni,322,12,-744.97
konzervativni,323,1,-800.0
konzervativni,323,2,-616.27
konzervativni,323,3,-537.12
konzervativni,323,4,-630.4
konzervativni,323,5,-38.08
konzervativni,323,6,-594.04
konzervativni,323,7,-626.33
konzervativni,323,8,-570.51
konzervativni,323,9,-726.92
konzervativni,323,10,-534.08
konzervativni,323,11,-220.83
konzervativni,323,12,-323.44
konzervativni,324,1,-678.41
konzervativni,324,2,-679.02
konzervativni,324,3,-800.0
konzervativni,324,4,-718.33
konzervativni,324,5,-694.65
konzervativni,324,6,-625.98
konzervativni,324,7,-378.13
konzervativni,324,8,-705.4
konzervativni,324,9,-611.35
konzervativni,324,10,-252.3
konzervativni,324,11,-334.54
konzervativni,324,12,-405.02
konzervativni,325,1,-653.36
konzervativni,325,2,-808.0
konzervativni,325,3,-516.6
konzervativni,325,4,-770.16
konzervativni,325,5,-800.0
